id,brand,product,shade,hex,H,S,L,R,G,B,undertone,skinTone,fitzpatrick,popularity
5138,Lancôme,Skin Feels Good Skin Nourishing Foundation,08N SWEET HONEY,#B88C61,29.7,0.38,55.1,184,140,97,Warm,Light Medium,III,50
5139,Lancôme,Skin Feels Good Skin Nourishing Foundation,045W WARM CARAMEL,#D79D75,24.5,0.551,65.1,215,157,117,Neutral,Light Medium,III,50
5140,Lancôme,Skin Feels Good Skin Nourishing Foundation,02C NATURAL BLOND,#CCB2A1,23.7,0.297,71.6,204,178,161,Cool,Fair,II,50
5141,Lancôme,Skin Feels Good Skin Nourishing Foundation,025W SOFT BEIGE,#E0C5B2,24.8,0.426,78.8,224,197,178,Cool,Very Fair,II,50
5142,Lancôme,Skin Feels Good Skin Nourishing Foundation,01N NUDE VANILLA,#DDBFA9,25.4,0.433,76.5,221,191,169,Cool,Fair,II,50
5143,Lancôme,Skin Feels Good Skin Nourishing Foundation,010C COOL PORCELAINE,#E8CDC1,18.5,0.459,83.3,232,205,193,Cool,Very Fair,I,50
5144,Lancôme,Skin Feels Good Skin Nourishing Foundation,16C REAL SUEDE,#7D5A47,21.1,0.276,38.4,125,90,71,Cool,Tan,V,50
5145,Lancôme,Skin Feels Good Skin Nourishing Foundation,12W SUNNY AMBER,#A07B67,21.1,0.231,51.6,160,123,103,Neutral,Medium,IV,50
5146,Lancôme,Skin Feels Good Skin Nourishing Foundation,04N GOLDEN SAND,#D2AC90,25.5,0.423,69.4,210,172,144,Neutral,Fair,II,50
5147,Lancôme,Skin Feels Good Skin Nourishing Foundation,035W FRESH ALMOND,#DEBAA1,24.6,0.48,75.1,222,186,161,Neutral,Fair,II,50
5148,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,560 Suede Cool,#583026,12.0,0.397,24.7,88,48,38,Cool,Deep,VI,50
5149,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,550 SUEDE COOL,#512519,12.9,0.528,20.8,81,37,25,Neutral,Very Deep,VI,50
5150,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,530 Suede Cool,#A26B40,26.3,0.434,44.3,162,107,64,Warm,Medium,IV,50
5151,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,500 SUEDE WARM,#8E592D,27.2,0.519,36.7,142,89,45,Warm,Tan,V,50
5152,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,495 SUEDE WARM,#9F693B,27.6,0.459,42.7,159,105,59,Warm,Medium,IV,50
5153,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,470 Suede Cool,#C39061,28.8,0.45,57.3,195,144,97,Warm,Light Medium,III,50
5154,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,435 BISQUE WARM,#CFA279,28.6,0.473,64.3,207,162,121,Warm,Fair,III,50
5155,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,415 BISQUE WARM,#CB9C68,31.5,0.488,60.2,203,156,104,Warm,Light Medium,III,50
5156,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,410 BISQUE WARM,#DEAE7D,30.3,0.595,68.0,222,174,125,Warm,Fair,II,50
5157,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,360 BISQUE NEUTRAL,#D9B488,32.6,0.516,69.2,217,180,136,Warm,Fair,II,50
5158,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,350 BISQUE COOL,#D5A986,26.6,0.485,68.0,213,169,134,Neutral,Fair,II,50
5159,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,335 BISQUE COOL,#D6B185,32.6,0.497,68.0,214,177,133,Warm,Fair,II,50
5160,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,330 BISQUE NEUTRAL,#E0BA96,29.2,0.544,73.3,224,186,150,Neutral,Fair,II,50
5161,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,320 BISQUE WARM,#E0BD93,32.7,0.554,72.7,224,189,147,Neutral,Fair,II,50
5162,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,260 BISQUE NEUTRAL,#DDC09B,33.6,0.493,73.7,221,192,155,Neutral,Fair,II,50
5163,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,250 BISQUE WARM,#DABC98,32.7,0.471,72.5,218,188,152,Neutral,Fair,II,50
5164,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,220 Buff Cool,#DFB18A,27.5,0.57,70.8,223,177,138,Neutral,Fair,II,50
5165,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,215 BUFF NEUTRAL,#D7B993,33.5,0.459,71.0,215,185,147,Neutral,Fair,II,50
5166,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,110 IVOIRE COOL,#D4B78D,35.5,0.452,69.2,212,183,141,Neutral,Fair,II,50
5167,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,095 IVOIRE WARM,#D4B692,32.7,0.434,70.2,212,182,146,Neutral,Fair,II,50
5168,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,090 IVOIRE NEUTRAL,#E0D0B9,35.4,0.386,80.2,224,208,185,Neutral,Very Fair,I,50
5169,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,520 SUEDE WARM,#905835,23.1,0.462,38.6,144,88,53,Neutral,Tan,V,50
5170,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,460 SUEDE WARM,#BD844D,29.5,0.459,52.2,189,132,77,Warm,Light Medium,III,50
5171,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,420 BISQUE NEUTRAL,#CEA673,33.6,0.481,62.9,206,166,115,Warm,Fair,III,50
5172,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW5,#E5CBB3,28.8,0.49,80.0,229,203,179,Cool,Very Fair,II,50
5173,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC10,#DAC2AC,28.7,0.383,76.5,218,194,172,Cool,Fair,II,50
5174,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC5,#DBBFA3,30.0,0.438,74.9,219,191,163,Neutral,Fair,II,50
5175,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW10,#E7CDB4,29.4,0.515,80.6,231,205,180,Cool,Very Fair,II,50
5176,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC12,#E7D1BD,28.6,0.467,82.4,231,209,189,Cool,Very Fair,I,50
5177,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,N4,#EAC6AA,26.3,0.604,79.2,234,198,170,Neutral,Very Fair,II,50
5178,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC13,#F2D1AA,32.5,0.735,80.8,242,209,170,Neutral,Very Fair,I,50
5179,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW13,#E4BE9C,28.3,0.571,75.3,228,190,156,Neutral,Fair,II,50
5180,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,N4.5,#D6B59C,25.9,0.414,72.5,214,181,156,Neutral,Fair,II,50
5181,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC15,#D6B38A,32.4,0.481,69.0,214,179,138,Neutral,Fair,II,50
5182,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,N4.75,#DFBFA1,29.0,0.492,75.3,223,191,161,Neutral,Fair,II,50
5183,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC16,#DAB694,29.1,0.486,71.8,218,182,148,Neutral,Fair,II,50
5184,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC17,#CDA67D,30.8,0.444,64.7,205,166,125,Neutral,Fair,III,50
5185,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,N5,#E1B992,29.6,0.568,72.7,225,185,146,Neutral,Fair,II,50
5186,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,N6,#D2A47E,27.1,0.483,65.9,210,164,126,Neutral,Fair,III,50
5187,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC18,#D9AA81,28.0,0.537,67.8,217,170,129,Warm,Fair,II,50
5188,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW15,#D4A67A,29.3,0.511,65.5,212,166,122,Warm,Fair,III,50
5189,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC20,#D2A173,29.1,0.514,63.7,210,161,115,Warm,Fair,III,50
5190,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,C40,#E9C599,33.0,0.645,75.7,233,197,153,Neutral,Very Fair,II,50
5191,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,N6.5,#DAAF8B,27.3,0.516,70.0,218,175,139,Neutral,Fair,II,50
5192,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW20,#C49776,25.4,0.398,61.6,196,151,118,Neutral,Light Medium,III,50
5193,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,C4,#EBCDB1,29.0,0.592,80.8,235,205,177,Neutral,Very Fair,I,50
5194,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW18,#CC9971,26.4,0.472,62.2,204,153,113,Neutral,Light Medium,III,50
5195,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC25,#D59E6F,27.6,0.548,63.5,213,158,111,Warm,Light Medium,III,50
5196,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW22,#CC976C,26.9,0.485,61.2,204,151,108,Warm,Light Medium,III,50
5197,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,C3.5,#E2B68D,28.9,0.594,72.0,226,182,141,Warm,Fair,II,50
5198,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,C4.5,#E8B990,28.0,0.657,73.7,232,185,144,Warm,Fair,II,50
5199,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC27,#CFA27F,26.2,0.455,65.5,207,162,127,Neutral,Fair,III,50
5200,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC30,#CDA57A,31.1,0.454,64.1,205,165,122,Warm,Fair,III,50
5201,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,C45,#CDAB72,37.6,0.476,62.5,205,171,114,Warm,Fair,III,50
5202,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW25,#BC8A63,26.3,0.399,56.3,188,138,99,Neutral,Light Medium,III,50
5203,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC37,#C79367,27.5,0.462,59.2,199,147,103,Warm,Light Medium,III,50
5204,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC35,#CD9A70,27.1,0.482,62.2,205,154,112,Warm,Light Medium,III,50
5205,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC38,#BF9768,32.4,0.405,57.8,191,151,104,Warm,Light Medium,III,50
5206,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,C5,#DFA578,26.2,0.617,67.3,223,165,120,Warm,Fair,II,50
5207,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC40,#C29168,27.3,0.425,58.4,194,145,104,Warm,Light Medium,III,50
5208,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC42,#C89061,27.4,0.484,58.2,200,144,97,Warm,Light Medium,III,50
5209,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW30,#BB8B69,24.9,0.376,57.3,187,139,105,Neutral,Light Medium,III,50
5210,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW33,#A77557,22.5,0.315,49.8,167,117,87,Neutral,Medium,IV,50
5211,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW35,#B7835C,25.7,0.387,53.9,183,131,92,Neutral,Light Medium,III,50
5212,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW40,#91623B,27.2,0.422,40.0,145,98,59,Neutral,Tan,IV,50
5213,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC44,#BC8A65,25.5,0.394,56.7,188,138,101,Neutral,Light Medium,III,50
5214,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC45,#BB845A,26.0,0.416,54.3,187,132,90,Warm,Light Medium,III,50
5215,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW43,#8B5739,22.0,0.418,38.4,139,87,57,Neutral,Tan,V,50
5216,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,C8,#B97F4D,27.8,0.435,51.4,185,127,77,Warm,Medium,IV,50
5217,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC45.5,#AF835C,28.2,0.342,52.4,175,131,92,Neutral,Medium,IV,50
5218,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC46,#AF7A50,26.5,0.373,50.0,175,122,80,Warm,Medium,IV,50
5219,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC47,#A56F45,26.2,0.41,45.9,165,111,69,Warm,Medium,IV,50
5220,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC50,#835233,23.3,0.44,35.7,131,82,51,Neutral,Tan,V,50
5221,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,C55,#865836,25.5,0.426,36.9,134,88,54,Neutral,Tan,V,50
5222,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC55,#7F5437,24.2,0.396,35.7,127,84,55,Neutral,Tan,V,50
5223,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC58,#805234,23.7,0.422,35.3,128,82,52,Neutral,Tan,V,50
5224,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW44,#6F4632,19.7,0.379,31.6,111,70,50,Neutral,Deep,V,50
5225,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW45,#7B4E31,23.5,0.43,33.7,123,78,49,Neutral,Tan,V,50
5226,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW46,#79482B,22.3,0.476,32.2,121,72,43,Neutral,Tan,V,50
5227,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW47,#6E4526,25.8,0.486,29.0,110,69,38,Neutral,Deep,V,50
5228,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW48,#73452E,20.0,0.429,31.6,115,69,46,Neutral,Tan,V,50
5229,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC60,#7C5537,26.1,0.385,35.1,124,85,55,Neutral,Tan,V,50
5230,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW50,#764A2F,22.8,0.43,32.4,118,74,47,Neutral,Tan,V,50
5231,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW53,#6D452E,21.9,0.406,30.4,109,69,46,Neutral,Deep,V,50
5232,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW55,#5D3826,19.6,0.42,25.7,93,56,38,Neutral,Deep,VI,50
5233,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW57,#422A1D,21.1,0.389,18.6,66,42,29,Cool,Very Deep,VI,50
5234,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW58,#4D2F20,20.0,0.413,21.4,77,47,32,Cool,Very Deep,VI,50
5235,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW60,#38231A,18.0,0.366,16.1,56,35,26,Cool,Very Deep,VI,50
5236,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC63,#583425,17.6,0.408,24.5,88,52,37,Cool,Deep,VI,50
5237,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NC65,#442A1C,21.0,0.417,18.8,68,42,28,Cool,Very Deep,VI,50
5238,MAC Cosmetics,Studio Fix Fluid SPF 15 24HR Matte Foundation + Oil Control,NW65,#38261F,16.8,0.287,17.1,56,38,31,Neutral,Very Deep,VI,50
5239,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,N9,#4D1F0F,15.5,0.674,18.0,77,31,15,Neutral,Very Deep,VI,50
5240,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,C9,#632B10,19.5,0.722,22.5,99,43,16,Neutral,Deep,VI,50
5241,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,W9,#4C230C,21.6,0.727,17.3,76,35,12,Neutral,Very Deep,VI,50
5242,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,N7,#4E2916,20.4,0.56,19.6,78,41,22,Neutral,Very Deep,VI,50
5243,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,W8,#512313,15.5,0.62,19.6,81,35,19,Neutral,Very Deep,VI,50
5244,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,N8,#662D12,19.3,0.7,23.5,102,45,18,Neutral,Deep,VI,50
5245,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,W7,#5D2A15,17.5,0.632,22.4,93,42,21,Neutral,Very Deep,VI,50
5246,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,C8,#7B4427,20.7,0.519,31.8,123,68,39,Neutral,Tan,V,50
5247,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,C7,#AE6437,22.7,0.52,44.9,174,100,55,Warm,Medium,IV,50
5248,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,N6,#894C26,23.0,0.566,34.3,137,76,38,Neutral,Tan,V,50
5249,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,C6,#A96840,22.9,0.451,45.7,169,104,64,Neutral,Medium,IV,50
5250,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,W6,#6D3421,15.0,0.535,27.8,109,52,33,Neutral,Deep,VI,50
5251,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,N5,#B6774F,23.3,0.414,51.2,182,119,79,Neutral,Medium,IV,50
5252,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,C5,#B27244,25.1,0.447,48.2,178,114,68,Warm,Medium,IV,50
5253,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,W5,#8C4F30,20.2,0.489,36.9,140,79,48,Neutral,Tan,V,50
5254,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,N4,#B47550,22.2,0.4,51.0,180,117,80,Neutral,Medium,IV,50
5255,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,C4,#AC6E45,23.9,0.427,47.3,172,110,69,Warm,Medium,IV,50
5256,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,W4,#B16C4D,18.6,0.394,49.8,177,108,77,Neutral,Medium,IV,50
5257,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,N3,#C6895A,26.1,0.486,56.5,198,137,90,Warm,Light Medium,III,50
5258,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,C3,#BC8252,27.2,0.442,52.9,188,130,82,Warm,Light Medium,III,50
5259,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,W3,#C88767,19.8,0.469,59.4,200,135,103,Neutral,Light Medium,III,50
5260,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,N2,#D39367,24.4,0.551,61.6,211,147,103,Warm,Light Medium,III,50
5261,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,C2,#C88E5A,28.4,0.5,56.9,200,142,90,Warm,Light Medium,III,50
5262,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,W2,#CD8C6E,18.9,0.487,61.8,205,140,110,Neutral,Light Medium,III,50
5263,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,N1,#DC9D74,23.7,0.598,65.9,220,157,116,Warm,Fair,III,50
5264,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,C1,#D8A578,28.1,0.552,65.9,216,165,120,Warm,Fair,II,50
5265,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,W1,#E1AF8C,24.7,0.586,71.6,225,175,140,Neutral,Fair,II,50
5266,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,N0,#E6B189,25.8,0.65,72.0,230,177,137,Neutral,Fair,II,50
5267,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,C0,#EBC095,30.0,0.683,75.3,235,192,149,Warm,Fair,II,50
5268,MAC Cosmetics,Studio Radiance Face and Body Radiant Sheer Foundation,W0,#EEC1A0,25.4,0.696,78.0,238,193,160,Neutral,Very Fair,II,50
5269,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NW60,#533429,15.7,0.339,24.3,83,52,41,Cool,Deep,VI,50
5270,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NW55,#6D4534,17.9,0.354,31.6,109,69,52,Neutral,Deep,V,50
5271,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC55,#6A402D,18.7,0.404,29.6,106,64,45,Neutral,Deep,V,50
5272,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC50,#7D4E32,22.4,0.429,34.3,125,78,50,Neutral,Tan,V,50
5273,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NW50,#6E4431,18.7,0.384,31.2,110,68,49,Neutral,Deep,V,50
5274,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC47,#8B5B3E,22.6,0.383,39.4,139,91,62,Neutral,Tan,V,50
5275,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC45,#A16C4C,22.6,0.359,46.5,161,108,76,Neutral,Medium,IV,50
5276,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NW45,#7B4D38,18.8,0.374,35.1,123,77,56,Neutral,Tan,V,50
5277,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NW40,#8B5A40,20.8,0.369,39.8,139,90,64,Neutral,Tan,V,50
5278,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC44,#C18B67,24.0,0.421,58.0,193,139,103,Neutral,Light Medium,III,50
5279,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC42,#BE8D6A,25.0,0.393,58.0,190,141,106,Neutral,Light Medium,III,50
5280,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC41,#B38161,23.4,0.35,54.1,179,129,97,Neutral,Light Medium,III,50
5281,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC40,#C89872,26.5,0.439,61.6,200,152,114,Neutral,Light Medium,III,50
5282,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC38,#C2956E,27.9,0.408,59.6,194,149,110,Neutral,Light Medium,III,50
5283,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC37,#BF9267,29.3,0.407,57.6,191,146,103,Warm,Light Medium,III,50
5284,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NW35,#BF8E73,21.3,0.373,60.0,191,142,115,Neutral,Light Medium,III,50
5285,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC35,#B18462,25.8,0.336,53.9,177,132,98,Neutral,Light Medium,III,50
5286,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NW30,#D29B7C,21.6,0.489,65.5,210,155,124,Neutral,Light Medium,III,50
5287,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC30,#C29975,28.1,0.387,61.0,194,153,117,Neutral,Light Medium,III,50
5288,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC27,#DFAD90,22.0,0.552,72.0,223,173,144,Neutral,Fair,II,50
5289,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NW25,#DEAE90,23.1,0.542,71.8,222,174,144,Neutral,Fair,II,50
5290,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC25,#E1B897,26.8,0.552,73.7,225,184,151,Neutral,Fair,II,50
5291,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NW22,#E3B089,26.0,0.616,71.4,227,176,137,Neutral,Fair,II,50
5292,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC20,#D4B19B,23.2,0.399,72.0,212,177,155,Neutral,Fair,II,50
5293,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NW20,#DCBDAD,20.4,0.402,77.1,220,189,173,Cool,Fair,II,50
5294,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NW18,#DFB594,26.4,0.54,72.7,223,181,148,Neutral,Fair,II,50
5295,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,N18,#E0C0A4,28.0,0.492,76.1,224,192,164,Neutral,Fair,II,50
5296,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC17,#DBB698,26.9,0.482,72.7,219,182,152,Neutral,Fair,II,50
5297,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC15,#E4CAB1,29.4,0.486,79.4,228,202,177,Cool,Very Fair,II,50
5298,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NW15,#DABA9F,27.5,0.444,73.9,218,186,159,Neutral,Fair,II,50
5299,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC13,#F0D6BD,29.4,0.63,84.1,240,214,189,Cool,Very Fair,I,50
5300,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NW13,#E5D4C5,28.1,0.381,83.5,229,212,197,Neutral,Very Fair,I,50
5301,MAC Cosmetics,Studio Fix Every-Wear All-Over Face Pen,NC12,#EEDDC5,35.1,0.547,85.3,238,221,197,Neutral,Very Fair,I,50
5302,MAC Cosmetics,Studio Fix Powder Plus Foundation,NW58,#9F7151,24.6,0.325,47.1,159,113,81,Neutral,Medium,IV,50
5303,MAC Cosmetics,Studio Fix Powder Plus Foundation,NW55,#CD6B3B,19.7,0.593,51.8,205,107,59,Warm,Medium,IV,50
5304,MAC Cosmetics,Studio Fix Powder Plus Foundation,NC55,#D8AA71,33.2,0.569,64.5,216,170,113,Warm,Fair,II,50
5305,MAC Cosmetics,Studio Fix Powder Plus Foundation,N9,#D9A273,27.6,0.573,65.1,217,162,115,Warm,Fair,III,50
